"Product Type","Product Id","Product Title","Product Version","Product Display Artist","Parent Label","Label","Original Release Date","Release Date","UPC","Catalog #","Product Price Tier","Product Genre","Submission Status","Product C Line","Product P Line","Pre-Order Date","Exclusives","ExplicitLyrics","Product Play Link","Liner Notes","Primary Metadata Language","Compilation","PDF Booklet","Timed Release Date","Timed Release Music Services","Last Process Date","Import Date","Created By","Last Modified","Submitted At","Submitted By","Vevo Channel","TrackType","Track Id","Track Volume","Track Number","Track Name","Track Version","Track Display Artist","Isrc","Track Price Tier","Track Genre","Audio Language","Track C Line","Track P Line","Writers","Publishers/Collection Societies","Withhold Mechanicals","Pre-Order Type","Instant Gratification Date","Duration","Sample Start Time","Explicit Lyrics","Album Only","Lyrics","Performing Contributors","Non-Performing Contributors","Producers","Full Continuous Mix","Continuously Mixed Individual Song","Track Play Link"
"Audio","671672a2126997c258b6ff1e","Danger","Remixes","JAYSYX, AG","EDM Spotlight","Dirtysnatcha Records","7/19/2021","7/19/2021",="198342496428","DSR41","$4.20 ($5.99 SRLP) - S6","Dubstep","Released","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","josh.erickson@ingrooves.com","11/4/2024","11/2/2024",,,"AudioTrack","671672a2126997c258b6ff1a",="1",="2","Danger","Kamas Remix","JAYSYX, AG","GBRKQ2133617","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","Jordan McLaughlin <Lyricist>, Jordan McLaughlin <Composer>, Andrew Garcia <Lyricist>, Andrew Garcia <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:20""","","no","no","Code invalid system failure. Wait a second. Danger. System failure. Wait a second. Wait a. Here we go. failure. wait a. Code indvalid. System failure. Wait a second. Danger. System Failure. wait a sec","","","Jordan McLaughlin,Andrew Garcia","False","False",
"Audio","671672a2126997c258b6ff1e","Danger","Remixes","JAYSYX, AG","EDM Spotlight","Dirtysnatcha Records","7/19/2021","7/19/2021",="198342496428","DSR41","$4.20 ($5.99 SRLP) - S6","Dubstep","Released","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","josh.erickson@ingrooves.com","11/4/2024","11/2/2024",,,"AudioTrack","671672a2126997c258b6ff1b",="1",="3","Danger","Shoku Remix","JAYSYX, AG","GBRKQ2133619","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","Jordan McLaughlin <Lyricist>, Jordan McLaughlin <Composer>, Andrew Garcia <Lyricist>, Andrew Garcia <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:00""","","yes","no","Shoku, Code Invalid. System Failure. Wait a second. Yeah. What the. I'm the boss. Code Invalid. System Failure. Hahaha. Fuck. Huh. Code Invalid system Failure","","","Jordan McLaughlin,Andrew Garcia","False","False",
"Audio","671672a2126997c258b6ff1e","Danger","Remixes","JAYSYX, AG","EDM Spotlight","Dirtysnatcha Records","7/19/2021","7/19/2021",="198342496428","DSR41","$4.20 ($5.99 SRLP) - S6","Dubstep","Released","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","josh.erickson@ingrooves.com","11/4/2024","11/2/2024",,,"AudioTrack","671672a2126997c258b6ff1c",="1",="4","Danger","Elusion Remix","JAYSYX, AG","GBRKQ2133620","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","Jordan McLaughlin <Lyricist>, Jordan McLaughlin <Composer>, Andrew Garcia <Lyricist>, Andrew Garcia <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:02:46""","","yes","no","Code Invalid. System Failure Computer stand by. Wait a second
Knock the fuck out. DIsarm. Code invalid. System Failure. System Failure. Computer standing by. Waiting for men. Wait a second. knock the fuck out. Switch disarm.","","","Jordan McLaughlin,Andrew Garcia","False","False",
"Audio","671672a2126997c258b6ff1e","Danger","Remixes","JAYSYX, AG","EDM Spotlight","Dirtysnatcha Records","7/19/2021","7/19/2021",="198342496428","DSR41","$4.20 ($5.99 SRLP) - S6","Dubstep","Released","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","josh.erickson@ingrooves.com","11/4/2024","11/2/2024",,,"AudioTrack","671672a2126997c258b6ff1d",="1",="5","Danger","Kringe Remix","JAYSYX, AG","GBRKQ2133622","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","Jordan McLaughlin <Lyricist>, Jordan McLaughlin <Composer>, Andrew Garcia <Lyricist>, Andrew Garcia <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:26""","","no","no","System Failure. Code Invalid. Danger. System Failure. Wait a second. Wait a second. system malfunction. danger. you will be destroyed. danger.","","","Jordan McLaughlin,Andrew Garcia","False","False",
"Audio","671672a27056a2b18cfd6bf2","Fight Time","","Megahurtz","EDM Spotlight","Dirtysnatcha Records","8/23/2021","8/23/2021",="198342492123","DSR42","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","","","no",,"","English","False","",,,"10/31/2024","10/31/2024","josh.erickson@ingrooves.com","10/31/2024","10/31/2024",,,"AudioTrack","671672a27056a2b18cfd6bf1",="1",="1","Fight Time","","Megahurtz","GBRKQ2178616","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","Shahram Fouladgar <Lyricist>, Shahram Fouladgar <Composer>, Nicholas Engelhardt <Lyricist>, Nicholas Engelhardt <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:37""","","yes","no","Yo thats fucking crazy dude. switch","","","Shahram Fouladgar,Nicholas Engelhardt","False","False",
"Audio","6716736f126997c258b704b0","Assertion","","Aalioura","EDM Spotlight","Dirtysnatcha Records","11/11/2022","11/11/2022",="198342502129","DSR76","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/24/2024","10/24/2024","josh.erickson@ingrooves.com","10/24/2024","10/24/2024",,,"AudioTrack","6716736f126997c258b704af",="1",="1","Assertion","","Aalioura","QZWDD2238845","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Jumana Khdour <Lyricist>, Jumana Khdour <Composer>","Dirtysnatcha Records Publishing <ASCAP>","yes","","","=""00:04:25""","","yes","no","I'll take whats mine
I'm a break shit

I'll take whats mine
I'm a break shit

Parental Discretion is advised

I'm a breal shit

I'll take whats mine
I'm a break shit

I'll take whats mine

I'm a break shit

Parental Discretion is advised

I'm a break shit","","","Jumana Khdour","False","False",
"Audio","671673707056a2b18cfd770c","Slacka","","Geeku","EDM Spotlight","Dirtysnatcha Records","12/15/2023","12/15/2023",="197999687128","DSR115","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","","","no",,"","English","False","",,,"10/29/2024","10/29/2024","josh.erickson@ingrooves.com","10/29/2024","10/29/2024",,,"AudioTrack","671673707056a2b18cfd770b",="1",="1","Slacka","","Geeku","QZZEB2351140","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","Nakeem Richardson <Lyricist>, Nakeem Richardson <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:31""","","yes","no","I aint slapped a bitch slapped a bitch slapped a bitch slapped a bitch slapped a bitch in two weeks.","","","Nakeem Richardson","False","False",
"Audio","67167373b57030fe904f5658","Flashback","","Rest N Piecez","EDM Spotlight","Dirtysnatcha Records","8/1/2023","8/1/2023",="198342479797","DSR97","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","josh.erickson@ingrooves.com","11/4/2024","11/2/2024",,,"AudioTrack","67167373b57030fe904f5657",="1",="1","Flashback","","Rest N Piecez","QZTV32366742","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","Chris Smith <Lyricist>, Chris Smith <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:02:55""","","no","no","Rest N Piecez. Flashback, flashback, flashback, flashback, flashback, flashback, flashback, flashback, flashback, flashback, flashback, flashback, flashback, flashback. Anything clap back. Bass. Flashback. Anything clap that okay. yeah yeah yeah yeah . flashback. Flashback, flashback, flashback, flashback, flashback, flashback, flashback, flashback, flashback, flashback, flashback, flashback, flashback, flashback. Anything clap back. Bass Okay. Flashback anything clap that piecez. flashback anything clap that. Flashback, flashback, flashback, flashback, flashback, flashback, flashback, flashback, flashback, flashback, flashback, flashback, flashback, flashback. Anything clap back. Bass.okay. Flashback anything clap that bass. Okay. Flashback anything clap that","","","Chris Smith","False","False",
"Audio","671673757056a2b18cfd7710","WDGAF","","CRiiOZ","EDM Spotlight","Dirtysnatcha Records","9/26/2023","9/26/2023",="197999026187","DSR102","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","","","no",,"","English","False","",,,"10/24/2024","10/24/2024","josh.erickson@ingrooves.com","10/24/2024","10/24/2024",,,"AudioTrack","671673757056a2b18cfd770f",="1",="1","WDGAF","","CRiiOZ","QZWDE2357423","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","Colton Maynard <Lyricist>, Colton Maynard <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:02:14""","","yes","no","On my count 
There are many dead here
We don’t give a fuck 
hoe
Hoe
We don’t give a 
hoe
Hoe 
 We don’t give a 
hoe
Hoe 
We don’t give a 
hoe
Hoe
We don’t give a 
CRiiOZ","","","Colton Maynard","False","False",
"Audio","67167376126997c258b704c9","The Back Rooms","","In Orbit Dubz","EDM Spotlight","Dirtysnatcha Records","11/25/2022","11/25/2022",="198342501023","DSR81","$3.50 ($4.99 SRLP) - S5","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/29/2024","10/29/2024","josh.erickson@ingrooves.com","10/29/2024","10/28/2024",,,"AudioTrack","67167376126997c258b704c5",="1",="1","Back Rooms","","In Orbit Dubz","QZWDD2257316","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Simon Shaheen <Lyricist>, Simon Shaheen <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:05""","","no","no","The back rooms. The back rooms. Refer to the project under any of the following titles. warning, warning, warning. The back rooms. In Orbit Dubz. Warning, Warning. The Back Rooms. The Back Rooms. Refer to the project under any of the following titles. Warning, warning, warning. The back rooms. In orbit dubz. Warning, warning, warning. The back rooms","","","Simon Shaheen","False","False",
"Audio","67167376126997c258b704c9","The Back Rooms","","In Orbit Dubz","EDM Spotlight","Dirtysnatcha Records","11/25/2022","11/25/2022",="198342501023","DSR81","$3.50 ($4.99 SRLP) - S5","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/29/2024","10/29/2024","josh.erickson@ingrooves.com","10/29/2024","10/28/2024",,,"AudioTrack","67167376126997c258b704c6",="1",="2","Fuck It Up","","In Orbit Dubz","QZWDD2257318","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Simon Shaheen <Lyricist>, Simon Shaheen <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:02:59""","","yes","no","So you know once you start there is no going back. Once you begin haha. There is no leaving. This means total commitment. Are you sure you're ready for that?
So you know once you start there is no going back
fuck it up. ugh huh. In orbit dubz
Turn it up. Ready with the laser. Fuck it up
yeah. Yes sir. Okay
So you know once you start there is no going back
fuck it up. ugh huh. In orbit dubz
Turn it up. Ready with the laser. Fuck it up
Yeah. yes sir. Okay","","","Simon Shaheen","False","False",
"Audio","67167376126997c258b704c9","The Back Rooms","","In Orbit Dubz","EDM Spotlight","Dirtysnatcha Records","11/25/2022","11/25/2022",="198342501023","DSR81","$3.50 ($4.99 SRLP) - S5","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/29/2024","10/29/2024","josh.erickson@ingrooves.com","10/29/2024","10/28/2024",,,"AudioTrack","67167376126997c258b704c7",="1",="3","Destroy","","In Orbit Dubz, DSTRTN","QZWDD2257331","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Neil Turcotte <Lyricist>, Neil Turcotte <Composer>, Simon Shaheen <Lyricist>, Simon Shaheen <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:18""","","yes","no","Initializing phase 1. Destruction mode has been activated. All identified personnel are seen as a direct threat. This sequence cannot be aborted. Friendly personnel are required to evacuate. Locating enemy. Enemy located. Termination is imminent. Fuck the place up. In Orbit Dubz. Welcome to your demise. Fucking destroyed. DSTRTN. Mother fucking.

Initializing phase 2 of the destruction sequence. Previous actions stated will be carried out with 2x the power of the last attack. That means your next action should be to disperse immediately. Enemy location. Termination is imminent. Tear out their fucking souls. DSTRTN Terminate. Welcome to your demise. Fuck the place up. Target eliminated.","","","Neil Turcotte,Simon Shaheen","False","False",
"Audio","67167376126997c258b704c9","The Back Rooms","","In Orbit Dubz","EDM Spotlight","Dirtysnatcha Records","11/25/2022","11/25/2022",="198342501023","DSR81","$3.50 ($4.99 SRLP) - S5","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/29/2024","10/29/2024","josh.erickson@ingrooves.com","10/29/2024","10/28/2024",,,"AudioTrack","67167376126997c258b704c8",="1",="4","Nightmare","","In Orbit Dubz","QZWDD2257336","$0.91 ($1.29 SRLP) - T3","Dubstep","No Linguistic Content","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Simon Shaheen <Lyricist>, Simon Shaheen <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:01:45""","","no","no","","","","Simon Shaheen","False","False",
"Audio","67166ed07056a2b18cfd40df","Danger","","JAYSYX, AG","EDM Spotlight","Dirtysnatcha Records","11/1/2020","11/1/2020",="198342478998","DSR27","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2020 DirtySnatcha Records","℗ 2020 DirtySnatcha Records","","","no",,"","English","False","",,,"10/28/2024","10/28/2024","josh.erickson@ingrooves.com","10/28/2024","10/28/2024",,,"AudioTrack","67166ed07056a2b18cfd40de",="1",="1","Danger","","JAYSYX, AG","USLZJ2069438","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2020 DirtySnatcha Records","℗ 2020 DirtySnatcha Records","Jordan Mclaughlin <Lyricist>, Jordan Mclaughlin <Composer>, Andrew Garcia <Lyricist>, Andrew Garcia <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:02:59""","","no","no","Code invalid
System Failure
wait a second, danger
system failure
wait a second
system failure
wait a second
system failure","","","Jordan Mclaughlin,Andrew Garcia","False","False",
"Audio","67166ed1b57030fe904f1edc","PTSD","","Shockz","EDM Spotlight","Dirtysnatcha Records","11/20/2020","11/20/2020",="198342479049","DSR28","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2020 DirtySnatcha Records","℗ 2020 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","josh.erickson@ingrooves.com","11/4/2024","11/3/2024",,,"AudioTrack","67166ed1b57030fe904f1edb",="1",="1","PTSD","","Shockz","USLZJ2069504","$0.91 ($1.29 SRLP) - T3","Dubstep","Japanese","© 2020 DirtySnatcha Records","℗ 2020 DirtySnatcha Records","Jordan Ainger <Lyricist>, Jordan Ainger <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:02:40""","","no","no","お願いします。

だって。

いいじゃ。

だって。

お願い。お願いしますから。

なんだって。

いいじゃ。

だって。","","","Jordan Ainger","False","False",
"Audio","671673787056a2b18cfd7718","Back Seat","","ZURGLIN","EDM Spotlight","Dirtysnatcha Records","8/4/2023","8/4/2023",="198342479735","DSR99","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","","","no",,"","English","False","",,,"10/29/2024","10/29/2024","josh.erickson@ingrooves.com","10/29/2024","10/29/2024",,,"AudioTrack","671673787056a2b18cfd7717",="1",="1","Back Seat","","ZURGLIN","QZTV32373987","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","Michael Delvenne <Lyricist>, Michael Delvenne <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:10""","","yes","no","im a die but your momma wanna play it
life in a back seat
back back 
aye rich nigga
blank check","","","Michael Delvenne","False","False",
