"Product Type","Product Id","Product Title","Product Version","Product Display Artist","Parent Label","Label","Original Release Date","Release Date","UPC","Catalog #","Product Price Tier","Product Genre","Submission Status","Product C Line","Product P Line","Pre-Order Date","Exclusives","ExplicitLyrics","Product Play Link","Liner Notes","Primary Metadata Language","Compilation","PDF Booklet","Timed Release Date","Timed Release Music Services","Last Process Date","Import Date","Created By","Last Modified","Submitted At","Submitted By","Vevo Channel","TrackType","Track Id","Track Volume","Track Number","Track Name","Track Version","Track Display Artist","Isrc","Track Price Tier","Track Genre","Audio Language","Track C Line","Track P Line","Writers/Composers","Publishers/Collection Societies","Withhold Mechanicals","Pre-Order Type","Instant Gratification Date","Duration","Sample Start Time","Explicit Lyrics","Album Only","Lyrics","Performing Contributors","Non-Performing Contributors","Producers","Full Continuous Mix","Continuously Mixed Individual Song","Track Play Link"
"Audio","67166ed1126997c258b6d85d","Actin' Out","","Megahurtz, Blue feat. Rico Act","EDM Spotlight","Dirtysnatcha Records","1/11/2021","1/11/2021",="198342479070","DSR29","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","","","no",,"","English","False","",,,"10/23/2024","10/23/2024","josh.erickson@ingrooves.com","10/23/2024","10/23/2024",,,"AudioTrack","67166ed1126997c258b6d85c",="1",="1","Actin' Out","","Megahurtz, Blue feat. Rico Act","USLZJ2069505","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","Terrel Koivu <Writer>, Christopher Harris <Writer>, Christopher Harris <Composer>, Shahram Fouladgar <Writer>, Shahram Fouladgar <Composer>, Nicholas Engelhardt <Writer>, Nicholas Engelhardt <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:40""","","yes","no","I'll never sit the fuck down, acting out in this bitch. For the work I need some compensation, purchased by the dozen. You a hater, I'm a baker, I'ma burn you like a muffin.
I've been known to dominate it since I wasn't young and frustrated. Feeling underrated, you can't tell me nothing. Since the day when my momma said I'm a motherfucker.

Smashing walls on the daily, acting like I'm the shit. And that's the reason that she hated taking me in public. I get arrested every time I have a fucking fit.

Bell breaking, head banging, neck bracing, elbow going, cannonball base dropping. Bitch, you got me acting out, acting out, acting out, acting out, acting out. Bitch, you got me acting out.

Got me, fucking, bitch, well, fucking, bitch. Head banging, neck bracing, elbow going, cannonball base dropping. Bitch, you got me acting out.

Bitch, you got me acting out. Got me, fucking, bitch, well, fucking, bitch. Head banging, neck bracing, elbow going, cannonball base dropping.

Bitch, you got me acting out. Got me, fucking, bitch, well, fucking, bitch. Head banging, neck bracing, elbow going, cannonball base dropping.

Bitch, you got me acting out. Got me, fucking, bitch, well, fucking, bitch. Bitch, you got me acting out.

Got me, fucking, bitch, well, fucking, bitch. Base dropping.","","","Christopher Harris,Shahram Fouladgar","False","False",
"Audio","67166ee1126997c258b6d883","Do It","","Champagne Poppers","EDM Spotlight","Dirtysnatcha Records","5/18/2020","5/18/2020",="198342476703","DSR14","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2020 DirtySnatcha Records","℗ 2020 DirtySnatcha Records","","","no",,"","English","False","",,,"10/29/2024","10/29/2024","josh.erickson@ingrooves.com","10/29/2024","10/29/2024",,,"AudioTrack","67166ee1126997c258b6d882",="1",="1","Do It","","Champagne Poppers","QZ5FN2002317","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2020 DirtySnatcha Records","℗ 2020 DirtySnatcha Records","Carson Johnson <Writer>, Carson Johnson <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:31""","","no","no","Do it like this
Do it like that

Do it like this
Do it like that

Do it like this
Do it like that

Do it like this
Do it like that

Do it like this
Do it like that

Do it like this
Do it like that

Do it like this
Do it like that

Do it like this
Do it like that","","","Carson Johnson","False","False",
"Audio","67166ee17056a2b18cfd427a","Run It Up","","CHRMNDRS, Future Exit","EDM Spotlight","Dirtysnatcha Records","5/1/2020","5/1/2020",="198342476673","DSR10","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2020 DirtySnatcha Records","℗ 2020 DirtySnatcha Records","","","no",,"","English","False","",,,"10/31/2024","10/31/2024","josh.erickson@ingrooves.com","10/31/2024","10/31/2024",,,"AudioTrack","67166ee17056a2b18cfd4279",="1",="1","Run It Up","","CHRMNDRS, Future Exit","GBWUL2081365","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2020 DirtySnatcha Records","℗ 2020 DirtySnatcha Records","Christopher Legris <Writer>, Christopher Legris <Composer>, William Kourie <Writer>, William Kourie <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:40""","","yes","no","Ahhhhhh ahhhhhh
We about to run it up, up up up up up up up up up up up up up up up
run it up, up up up up up up up up up up up up up up up We about to run it run it dial up hold up let me fuck it up let me fuck it the last exit
run it up, up up up up up up up up up up up up up up up. the scientific minds we have today. let me fuck it up. we about to run it up. hold up let me fuck it up. the last exit. cream im a take a team we gonna be hot like steam. i just got dreams i dont know what you mean i got 50 to my team we about to 50 / 50 bitch dial mother fuckers. the last exit","","","Christopher Legris,William Kourie","False","False",
"Audio","67166ed7126997c258b6d869","Turn It Up","","YUNIT.","EDM Spotlight","Dirtysnatcha Records","5/8/2020","5/8/2020",="198342476697","DSR12","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2020 DirtySnatcha Records","℗ 2020 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","josh.erickson@ingrooves.com","11/4/2024","11/4/2024",,,"AudioTrack","67166ed7126997c258b6d868",="1",="1","Turn It Up","","YUNIT.","GBWUL2083817","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2020 DirtySnatcha Records","℗ 2020 DirtySnatcha Records","David Chapman <Writer>, David Chapman <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:39""","","yes","no","run it up run it run it up. got your wife while i'm nibbling on them titties dog. run it up run it up run it up run it up run it run it run it up run it run it run it. got your wife while im nibbling on them titties dog.","","","David Chapman","False","False",
"Audio","67166ed4126997c258b6d861","Hyper Drive","","Contakt","EDM Spotlight","Dirtysnatcha Records","10/16/2020","10/16/2020",="198342478691","DSR25","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2020 DirtySnatcha Records","℗ 2020 DirtySnatcha Records","","","no",,"","English","False","",,,"10/29/2024","10/29/2024","josh.erickson@ingrooves.com","10/29/2024","10/29/2024",,,"AudioTrack","67166ed4126997c258b6d860",="1",="1","Hyper Drive","","Contakt","USLZJ2046457","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2020 DirtySnatcha Records","℗ 2020 DirtySnatcha Records","Aidan Lynch <Writer>, Aidan Lynch <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:37""","","yes","no","What's the nearest spaceship to the omission source of signals beyond known space?
warning, warning
annihilate
go fuck me
yeah what yeah what what what
shoot him in the head thats a sure way to kill him
bang bang bang
go fuck me
bang bang
go fuck me","","","Aidan Lynch","False","False",
"Audio","67166ed47056a2b18cfd40e7","Gamma Ray","","JAYSYX","EDM Spotlight","Dirtysnatcha Records","6/12/2020","6/12/2020",="198342478158","DSR17","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2020 DirtySnatcha Records","℗ 2020 DirtySnatcha Records","","","no",,"","English","False","",,,"10/25/2024","10/25/2024","josh.erickson@ingrooves.com","10/25/2024","10/25/2024",,,"AudioTrack","67166ed47056a2b18cfd40e6",="1",="1","Gamma Ray","","JAYSYX","QZ5FN2032792","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2020 DirtySnatcha Records","℗ 2020 DirtySnatcha Records","Jordan McLaughlin <Writer>, Jordan McLaughlin <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:01""","","no","no","to close to duck like
suck on some
duck like
to close to duck like
suck on some
duck like
to close to duck like
suck on some
duck like","","","Jordan McLaughlin","False","False",
"Audio","67166edab57030fe904f1ee4","Arachnophobia","","Blue","EDM Spotlight","Dirtysnatcha Records","10/28/2019","10/28/2019",="198342475034","DSR02","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2019 DirtySnatcha Records","℗ 2019 DirtySnatcha Records","","","no",,"","English","False","",,,"10/22/2024","10/22/2024","josh.erickson@ingrooves.com","10/22/2024","10/21/2024",,,"AudioTrack","67166edab57030fe904f1ee3",="1",="1","Arachnophobia","","Blue","GBWUL1910254","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2019 DirtySnatcha Records","℗ 2019 DirtySnatcha Records","Christopher Harris <Writer>, Christopher Harris <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:04:00""","","yes","no","“Yo dawg let’s keep the flow”…“Check…Yeah” 
“Fuck”","","","Christopher Harris","False","False",
"Audio","67166ee4b57030fe904f20c7","Break Beat","","Krxnik","EDM Spotlight","Dirtysnatcha Records","1/13/2020","1/17/2020",="198342476321","DSR05","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2019 DirtySnatcha Records","℗ 2019 DirtySnatcha Records","","","no",,"","English","False","",,,"10/30/2024","10/30/2024","josh.erickson@ingrooves.com","10/30/2024","10/30/2024",,,"AudioTrack","67166ee4b57030fe904f20c6",="1",="1","Break Beat","","Krxnik","GBWUL2005941","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2019 DirtySnatcha Records","℗ 2019 DirtySnatcha Records","Michele Failla <Writer>, Michele Failla <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:02:44""","","no","no","inhale break beats break beats break beats","","","Michele Failla","False","False",
"Audio","67166ee6126997c258b6d89b","Loose It","BOU$HY Remix","Eazley, Autokorekt","EDM Spotlight","Dirtysnatcha Records","6/21/2021","6/21/2021",="198342491560","DSR39","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","","","no",,"","English","False","",,,"11/4/2024","11/4/2024","josh.erickson@ingrooves.com","11/4/2024","11/2/2024",,,"AudioTrack","67166ee6126997c258b6d89a",="1",="1","Loose It","BOU$HY Remix","Eazley, Autokorekt","GBRKQ2109631","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","Alfred Rice <Writer>, Alfred Rice <Composer>, Anthony Autolino <Writer>, Anthony Autolino <Composer>","Lab10 Publishing <BMI>","yes","","","=""00:02:46""","","yes","no","Ever Ever Ever I'm about to loose my shit, I'm about to loose my shit. Come on. I'm about to loose my. Hold up Fuck. I'm about to loose my shit hold up. I'm about to loose my shit. Hold up fuck. I'm about to loose my shit. Hold up. Fuck Oh my god. I'm about to loose my shit. RIGHHHT","","","Alfred Rice,Anthony Autolino","False","False",
"Audio","67166ede7056a2b18cfd41fc","Power Transient","","Hexadrone","EDM Spotlight","Dirtysnatcha Records","12/28/2020","12/28/2020",="198342491300","DSR32","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2020 DirtySnatcha Records","℗ 2020 DirtySnatcha Records","","","no",,"","English","False","",,,"10/30/2024","10/30/2024","josh.erickson@ingrooves.com","10/30/2024","10/30/2024",,,"AudioTrack","67166ede7056a2b18cfd41fb",="1",="1","Power Transient","","Hexadrone","GBRKQ2053155","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2020 DirtySnatcha Records","℗ 2020 DirtySnatcha Records","RubÉn Quispe <Writer>, RubÉn Quispe <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:21""","","no","no","wait a second firm drop drop let me 45 with me,.
Home of bleed. rock rock rock rock
wait a second firm drop drop drop drop
listen to this play
dead dead
home of the bleed rock rock rock rock","","","RubÉn Quispe","False","False",
"Audio","67166edfb57030fe904f20bc","Bloodthirsty","","Howker","EDM Spotlight","Dirtysnatcha Records","1/3/2020","1/3/2020",="198342475331","DSR04","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2019 DirtySnatcha Records","℗ 2019 DirtySnatcha Records","","","no",,"","English","False","",,,"10/23/2024","10/23/2024","josh.erickson@ingrooves.com","10/23/2024","10/23/2024",,,"AudioTrack","67166edfb57030fe904f20bb",="1",="1","Bloodthirsty","","Howker","GBWUL1958037","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2019 DirtySnatcha Records","℗ 2019 DirtySnatcha Records","Brandon Campbell <Writer>, Brandon Campbell <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:05""","","no","no","Darkness is my only true enemy
This will be quite the deadly spectacle

Darkness is my only true enemy","","","Brandon Campbell","False","False",
"Audio","6716728a126997c258b6fe08","Spicy Tune","","Scafetta, Monsters Everywhere","EDM Spotlight","Dirtysnatcha Records","8/19/2022","8/19/2022",="198342503508","DSR72","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/28/2024","10/28/2024","josh.erickson@ingrooves.com","10/28/2024","10/28/2024",,,"AudioTrack","6716728a126997c258b6fe07",="1",="1","Spicy Tune","","Scafetta, Monsters Everywhere","GBWUL2257078","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Andres Frutos <Writer>, Andres Frutos <Composer>, David Scafetta <Writer>, David Scafetta <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:02:31""","","yes","no","I'm not upset just a little disappointed.
way to keep it spicy. Dont touch my 
you're fucking sausage
I am dombledoyle ill see you in person
keep it spicy","","","David Scafetta,Andres Frutos","False","False",
"Audio","6716728a7056a2b18cfd6bd1","Half Life","","Twisted, Chutez & Ladderz, R3mark","EDM Spotlight","Dirtysnatcha Records","6/20/2022","6/20/2022",="198342508084","DSR67","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/29/2024","10/29/2024","josh.erickson@ingrooves.com","10/29/2024","10/29/2024",,,"AudioTrack","6716728a7056a2b18cfd6bd0",="1",="1","Half Life","","Twisted, Chutez & Ladderz, R3mark","GBRKQ2245644","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Drew White <Writer>, Drew White <Composer>, Jacob Kramer <Writer>, Jacob Kramer <Composer>, Chad Page <Writer>, Chad Page <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:02:48""","","no","no","welcome to hbv mach 4 protecting system. for use in hazardous enviroment conditions
welcome, welcome. welcome, welcome, welcome
welcome to the hbv mach 4. 
warning blood toxic levels detected
blood lust detected
evacuate","","","Drew White,Jacob Kramer,Chad Page","False","False",
"Audio","6716728e7056a2b18cfd6bd6","MAYKYU","","BANXY, Shockz","EDM Spotlight","Dirtysnatcha Records","9/30/2022","9/30/2022",="198342502624","DSR75","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/24/2024","10/24/2024","josh.erickson@ingrooves.com","10/24/2024","10/24/2024",,,"AudioTrack","6716728e7056a2b18cfd6bd5",="1",="1","MAYKYU","","BANXY, Shockz","QZTRX2279102","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Jordon Ainger <Writer>, Jordon Ainger <Composer>, Tanner Swithenbank <Writer>, Tanner Swithenbank <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:04:27""","","yes","no","shut the fuck up
yes sir
you make me wanna say
drop
make you wanna say
fucking
check","","","Tanner Swithenbank,Jordan Ainger","False","False",
"Audio","67167290126997c258b6fe14","Apparition","","CVLVALRI","EDM Spotlight","Dirtysnatcha Records","8/12/2022","8/12/2022",="198342507926","DSR63","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/29/2024","10/29/2024","josh.erickson@ingrooves.com","10/29/2024","10/29/2024",,,"AudioTrack","67167290126997c258b6fe13",="1",="1","Apparition","","CVLVALRI","GBRKQ2204805","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Leo Alecsis Gabriel Dalipe <Writer>, Leo Alecsis Gabriel Dalipe <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:02:37""","","no","no","the father sun is two","","","Leo Alecsis Gabriel Dalipe","False","False",
"Audio","67167290b57030fe904f4c9f","Fate","","Twisted, Chutez & Ladderz, R3mark","EDM Spotlight","Dirtysnatcha Records","6/13/2022","6/13/2022",="198342508060","DSR66","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/29/2024","10/29/2024","josh.erickson@ingrooves.com","10/29/2024","10/29/2024",,,"AudioTrack","67167290b57030fe904f4c9e",="1",="1","Fate","","Twisted, Chutez & Ladderz, R3mark","GBRKQ2245602","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Drew White <Writer>, Drew White <Composer>, Jacob Kramer <Writer>, Jacob Kramer <Composer>, Chad Page <Writer>, Chad Page <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:06""","","no","no","Your fate is sealed indubitably
indubitably
Your fate is sealed indubitably
indubitably
Your fate is sealed indubitably
indubitably","","","Drew White,Jacob Kramer,Chad Page","False","False",
"Audio","671672917056a2b18cfd6bda","Dimension","","In Orbit Dubz, NEIN LIVES","EDM Spotlight","Dirtysnatcha Records","2/21/2022","2/21/2022",="198342496138","DSR51","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/28/2024","10/28/2024","josh.erickson@ingrooves.com","10/28/2024","10/27/2024",,,"AudioTrack","671672917056a2b18cfd6bd9",="1",="1","Dimension","","In Orbit Dubz, NEIN LIVES","QZ5FN2266737","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Derek Frady <Writer>, Derek Frady <Composer>, Simon Shaheen <Writer>, Simon Shaheen <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:18""","","yes","no","now is just a journey. this a dimension of imagination. switch In Orbit Dubz switch. Let me tell you my name. Nein Lives Now is just a journey. This is a dimension of imagination. Switch In Orbit Dubz switch. Let me tell you my name. Nein Lives. Show your tits","","","Simon Shaheen,Derek Frady","False","False",
"Audio","67167291126997c258b6fe18","Ground N' Pound","","Akronym, FIGMVNT","EDM Spotlight","Dirtysnatcha Records","7/6/2022","7/6/2022",="198342504093","DSR70","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/24/2024","10/24/2024","josh.erickson@ingrooves.com","10/24/2024","10/24/2024",,,"AudioTrack","67167291126997c258b6fe17",="1",="1","Ground N' Pound","","Akronym, FIGMVNT","GBRKQ2274076","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Christopher May <Writer>, Christopher May <Composer>, Joseph Torres <Writer>, Joseph Torres <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:24""","","no","no","20 hours 59 minutes cordinating universal time
hit the ground like
blahh
haha hee hu
hu haha 
20 hours 59 minutes cordinating universal time
hit the ground like
rock to the
haha
he hu
hahahehu
rock to the","","","Joseph Torres,Christopher May","False","False",
"Audio","67167292126997c258b6fe1c","Out Of Service","","Autokorekt, Chemdawg feat. Versace","EDM Spotlight","Dirtysnatcha Records","12/6/2021","12/6/2021",="198342492215","DSR46","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","","","no",,"","English","False","",,,"10/28/2024","10/28/2024","josh.erickson@ingrooves.com","10/28/2024","10/25/2024",,,"AudioTrack","67167292126997c258b6fe1b",="1",="1","Out Of Service","","Autokorekt, Chemdawg feat. Versace","GBWUL2192863","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2021 DirtySnatcha Records","℗ 2021 DirtySnatcha Records","Ian Moses <Writer>, Ian Moses <Composer>, Joshua McCarthy <Writer>, Joshua McCarthy <Composer>, Anthony Autolino <Writer>, Anthony Autolino <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:51""","","yes","no","why you call my phone you know that I aint fucking with you
why call my phone
why call my phone
why call my phone you know that I ain't fucking with you
 know that I ain't fucking with you
 know that I ain't fucking with you
why call my phone you know that I ain't fucking with you
 know that I ain't fucking with you
 know that I ain't fucking with you
hoppin maserati
hoppin maserati
why you call my phone you know that i aint fucking with you
hoppin maserati
hoppin maserati
why you call my phone you know that I aint fucking with you
why call my phone
why call my phone
hoppin maserati
hoppin maserati
hoping, hoping, hoping hoping, 
know that I ain't fucking with you","","","Anthony Autolino","False","False",
"Audio","671672937056a2b18cfd6bde","Radioactivity","","In Orbit Dubz","EDM Spotlight","Dirtysnatcha Records","5/27/2022","5/27/2022",="198342500118","DSR53","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/28/2024","10/28/2024","josh.erickson@ingrooves.com","10/28/2024","10/27/2024",,,"AudioTrack","671672937056a2b18cfd6bdd",="1",="1","Radioactivity","","In Orbit Dubz","USLZJ2286474","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Simon Shaheen <Writer>, Simon Shaheen <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:37""","","no","no","You are in danger, danger danger danger danger danger danger danger. you are in danger radioactivity
You are in danger, danger danger danger danger danger danger danger. you are in danger radioactivity","","","Simon Shaheen","False","False",
"Audio","67167293126997c258b6fe20","Always Got Me","","Ennaut","EDM Spotlight","Dirtysnatcha Records","2/11/2022","2/11/2022",="198342494790","DSR50","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/23/2024","10/23/2024","josh.erickson@ingrooves.com","10/23/2024","10/23/2024",,,"AudioTrack","67167293126997c258b6fe1f",="1",="1","Always Got Me","","Ennaut","QZ5FN2248162","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Jason Moss <Writer>, Jason Moss <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:50""","","no","no","Let it out, let it out, just feel it
Cry it out, cry it all out to me

When you’re down, when your heart stops beating
You got me, always got me","","","Jason Moss","False","False",
"Audio","67167295126997c258b6fe24","Love","","Sinister Bass","EDM Spotlight","Dirtysnatcha Records","6/10/2022","6/10/2022",="198342507872","DSR59","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/31/2024","10/31/2024","josh.erickson@ingrooves.com","10/31/2024","10/31/2024",,,"AudioTrack","67167295126997c258b6fe23",="1",="1","Love","","Sinister Bass","GBRKQ2204541","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Mark Ocampo <Writer>, Mark Ocampo <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:03""","","no","no","All I really wanted. I just want to give you all my love. 
Here comes the benny bomb","","","Mark Ocampo","False","False",
"Audio","671672957056a2b18cfd6be2","Liquidator","","Sinister Bass","EDM Spotlight","Dirtysnatcha Records","7/8/2022","7/8/2022",="198342507896","DSR60","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/31/2024","10/31/2024","josh.erickson@ingrooves.com","10/31/2024","10/31/2024",,,"AudioTrack","671672957056a2b18cfd6be1",="1",="1","Liquidator","","Sinister Bass","GBRKQ2204555","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Mark  Ocampo <Writer>, Mark  Ocampo <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:02:45""","","no","no","I know how its all gona end. It's just a rerun.  a rerun of my favorite episode. It's a game of pluck and most. You're the most. and you're gonna run and scream. They always scream. I can do this all day. Come on mate. haa. Your name mate. There always parts being put on. drills being yanked from stomachs. bones being shattered to dust. now you tried to hide. but i am gonna get ya. the car you bloody idiots. push. its on its way back.","","","Mark  Ocampo","False","False",
"Audio","67167295126997c258b6fe28","WESTCOAST","","BBX, Geeku","EDM Spotlight","Dirtysnatcha Records","2/4/2022","2/4/2022",="198342494684","DSR49","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/24/2024","10/24/2024","josh.erickson@ingrooves.com","10/24/2024","10/24/2024",,,"AudioTrack","67167295126997c258b6fe27",="1",="1","WESTCOAST","","BBX, Geeku","QZ5FN2235968","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Nakeem Richardson <Writer>, Nakeem Richardson <Composer>, Jordan Reid <Writer>, Jordan Reid <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:04:38""","","no","no","Catch me on the westcoast
westcoast","","","","False","False",
